Image,R_Mean,R_Std,R_Varian,R_Skew,R_Kurt,G_Mean,G_Std,G_Varian,G_Skew,G_Kurt,B_Mean,B_Std,B_Varian,B_Skew,B_Kurt,Grado
00a7fb880dc12c5de82df39b30533da9_3_39.png,217.410171508789,33.3682791789107,1113.44205536173,-1.73867553992765,5.87700320407246,176.86376953125,48.2992770027425,2332.82015898765,-0.170854896762421,2.51168137038964,196.371711730957,36.0634436650818,1300.57196898453,-0.345304872187611,2.78093755082402,0
00a7fb880dc12c5de82df39b30533da9_4_37.png,211.600597381592,34.9847694544725,1223.93409378259,-1.71768471649252,5.92826741208576,163.169322967529,42.1036846433933,1772.72026055031,-0.139069439530167,3.58958300111002,186.955402374268,31.9191769374659,1018.83385636526,-0.469863587090744,4.23163528843273,0
00bbc1482301d16de3ff63238cfd0b34_18_5.png,217.561748504639,26.1253468621479,682.533748667542,-3.01106614496361,13.4302654953607,158.799991607666,41.8748298236796,1753.50137276212,0.392726285104607,3.29508094451492,181.815860748291,31.0268938297956,962.668140725409,0.190795200951967,3.45921936049642,0
00bbc1482301d16de3ff63238cfd0b34_19_6.png,212.568054199219,36.947195314102,1365.0952415784,-1.61646547604892,5.08750481522596,166.00479888916,56.946019455456,3242.84913182117,0.0951562501853693,2.05075300538544,187.169769287109,41.7584374567151,1743.76709882639,-0.0268401642223415,2.18546972992653,0
00bbc1482301d16de3ff63238cfd0b34_21_5.png,213.758972167969,37.3315509125383,1393.64469353544,-1.7836544978557,5.61301936015406,164.67679977417,52.0691973555959,2711.201313256,0.0543612520176311,2.5011872666234,186.454128265381,38.6796045830388,1496.11181070023,-0.0860316417904193,2.66788984536236,0
00bbc1482301d16de3ff63238cfd0b34_22_5.png,213.574722290039,38.8296513195825,1507.74182160036,-1.66646624570211,5.06437423560872,165.92716217041,53.527566115977,2865.20033430029,-0.0861079424604351,2.40500085045078,187.658748626709,39.7808038217916,1582.51235270787,-0.241863538178883,2.63630060638188,0
00bbc1482301d16de3ff63238cfd0b34_23_5.png,224.39115524292,23.4634998097021,550.535823319891,-2.99751903722535,13.9074984730385,164.212135314941,40.1517109752204,1612.15989423763,0.494911709686533,3.30072533442303,186.704532623291,29.7477829374678,884.930589694697,0.356032961668604,3.35597838032251,0
00bbc1482301d16de3ff63238cfd0b34_24_4.png,218.232383728027,23.3587524150946,545.631314389688,-3.01152930889888,13.564441952563,150.701469421387,32.6071664773899,1063.22730568422,0.462311856042745,4.61255867082018,176.58016204834,24.3804493515052,594.406310581309,0.199800184986617,4.52059415142534,0
00bbc1482301d16de3ff63238cfd0b34_26_4.png,215.004165649414,28.1678551862359,793.428065792757,-2.58065509962493,9.91570192479677,145.947689056396,33.6205212187362,1130.33944701949,0.247218823910783,4.75965667870277,173.268104553223,25.5232387575112,651.435716672924,0.0197205772586596,4.64845217196605,0
00bbc1482301d16de3ff63238cfd0b34_27_4.png,217.569763183594,22.5838226584364,510.029045867707,-3.27587343292226,14.7636269356398,139.891258239746,25.3897640214225,644.64011706352,-0.260515113086739,5.06317683867361,168.456581115723,20.2711305667712,410.918734455084,-0.429057198313646,4.64929905414969,0
00bbc1482301d16de3ff63238cfd0b34_32_2.png,217.100189208984,31.148655056235,970.238711812313,-2.32556772555843,8.82095047125433,168.657062530518,52.4323673548063,2749.15314642936,0.149299152008917,2.20132741698902,189.275211334229,38.32005777189,1468.42682764099,0.00724307862478457,2.42375446361583,0
00bbc1482301d16de3ff63238cfd0b34_32_3.png,215.686824798584,32.495748988927,1055.97370235135,-2.1003782982099,7.26658808238103,164.193355560303,47.3006898657098,2237.35526177207,0.157668963464754,2.75936824580573,186.693206787109,34.6607451667687,1201.36725551568,0.0203566382629527,2.87734891779564,0
00bbc1482301d16de3ff63238cfd0b34_34_2.png,221.466567993164,26.624355674305,708.856315071896,-2.79309062541748,11.899632792611,171.203956604004,46.0103052539479,2116.94818956146,0.195501714360766,2.58710085167533,191.742790222168,33.3235154155457,1110.45667965011,0.0474024896509775,2.77538867190785,0
00bbc1482301d16de3ff63238cfd0b34_36_4.png,220.838554382324,25.779525413029,664.583930521008,-2.79623927222055,12.3254181627178,164.157329559326,43.1628568168535,1863.0322085922,0.538600444038194,3.10315484728347,187.12682723999,31.4766003815324,990.776371578688,0.382243181344248,3.20300367154501,0
00bbc1482301d16de3ff63238cfd0b34_37_3.png,204.336441040039,38.6736899284265,1495.65429268007,-1.46734308947978,4.39368102808605,159.824787139893,49.3341589008718,2433.85923445647,-0.0759281149658123,2.67070291306122,183.852519989014,36.0074224137024,1296.5344688788,-0.272338449378709,2.8590430860105,0
00bbc1482301d16de3ff63238cfd0b34_38_4.png,208.298542022705,33.0151696915906,1090.00142976452,-1.79960193428469,5.60631764286157,155.336151123047,38.5126924073776,1483.22747646528,-0.0963267465937118,3.54065602162803,180.452220916748,28.2129277090845,795.969289918031,-0.26041519716971,3.67403306696809,0
00bbc1482301d16de3ff63238cfd0b34_39_3.png,205.443988800049,38.5860092971317,1488.88011347834,-1.62792815670565,5.07564789223732,154.922004699707,49.0069536603829,2401.68150707091,0.118534228866111,2.98663762489569,179.910160064697,36.3489684422762,1321.24750681759,-0.0928212108744533,3.17838353932094,0
00bbc1482301d16de3ff63238cfd0b34_39_4.png,206.153186798096,35.4016113879943,1253.27408886657,-1.69516507567736,5.40906551352955,154.215770721436,43.4326568211579,1886.39567854447,-0.00786440135771558,3.21645895577827,179.818023681641,32.4793008416833,1054.90498316457,-0.221702429216038,3.40122515098429,0
00bbc1482301d16de3ff63238cfd0b34_42_4.png,220.456401824951,27.4984174709603,756.162963407214,-2.7368387550095,11.3403269343898,171.093639373779,46.4465590056402,2157.28284346441,0.181435665863353,2.54347174040636,191.921970367432,33.5599949178319,1126.27325888491,0.0055626983621725,2.80059956756468,0
00bbc1482301d16de3ff63238cfd0b34_42_5.png,211.301986694336,32.8146674511845,1076.80239993183,-2.48965143856195,9.29569421211652,149.785888671875,34.9047100822716,1218.33878592743,-0.731727804370242,5.11427952887294,176.414535522461,27.6828037242936,766.337622037763,-1.24078308751652,6.42189716527428,0
00bbc1482301d16de3ff63238cfd0b34_43_6.png,211.078289031982,32.1751552287456,1035.24061399388,-2.12767834775085,7.27176144555944,155.74324798584,40.1139442769872,1609.12852545723,0.0732879094561594,3.90937991814677,180.264759063721,29.5997391883689,876.144560019464,-0.313795512025626,4.4551124167234,0
00bbc1482301d16de3ff63238cfd0b34_45_6.png,205.725482940674,32.3030047110366,1043.48411336126,-1.59005940186763,4.98213116758805,151.42179107666,37.4617516297972,1403.38283517261,0.227408038016205,3.71567098551822,178.488906860352,27.2726041177606,743.794935364095,-0.0115657911463887,3.77159739747583,0
00bbc1482301d16de3ff63238cfd0b34_46_6.png,209.123394012451,27.6838539061332,766.395767096124,-1.8826143014254,6.64429556684259,151.85005569458,35.6900509281774,1273.7797352559,0.3309086944868,3.68939902588188,178.675724029541,26.0580874064638,679.023919282907,0.0747126496430993,3.66740672646321,0
00bbc1482301d16de3ff63238cfd0b34_8_7.png,220.162200927734,20.3044905604021,412.272336917456,-3.20549497422857,15.4963734191714,157.236595153809,35.9596978932105,1293.09987257097,0.558962954917559,3.35137570458909,181.690574645996,26.4172881325428,697.873112277785,0.365716383023768,3.27132934334055,0
00c15b23b30a5ba061358d9641118904_20_8.png,212.806179046631,32.6130434985529,1063.6106062385,-1.52108544087633,4.84028057908987,169.021572113037,49.2652031556354,2427.06024196603,0.108878747357235,2.23766196388696,190.293502807617,35.8500425670767,1285.22555206121,-0.0576295781946773,2.4223562551229,0
00c46b336b5b06423fcdec1b4d5bee06_55_3.png,213.320762634277,28.2743450889479,799.43859020891,-3.31772349579189,16.3750336941039,142.486988067627,27.398124805628,750.657242864767,0.0568487781546469,4.94063814112811,169.959644317627,21.321977019974,454.626704040299,-0.165654320595369,4.84290540849304,0
00c46b336b5b06423fcdec1b4d5bee06_57_4.png,211.05163192749,30.6292243573394,938.149384732232,-2.89078222185106,12.2917400177131,145.320350646973,29.8569713785423,891.438739899095,0.32192443611295,4.75917759404189,172.3528175354,22.7416078317906,517.18072677496,0.100044777402685,4.51603301627077,0
00c46b336b5b06423fcdec1b4d5bee06_58_3.png,206.807289123535,38.2317018458185,1461.66302602756,-2.51841552259347,10.0239205604922,153.79891204834,48.3501166319005,2337.73377831838,0.403921043339228,2.77527085112061,176.90763092041,36.1173349366075,1304.46188292309,0.229543171842924,2.87643964635901,0
00c52cb4db1c7a5811a8f070a910c038_12_17.png,219.361934661865,22.3145970610835,497.941241998516,-2.74803868458622,12.1422088300358,148.938133239746,33.8062442489415,1142.86215021909,0.748523876789614,4.63443853692351,173.44552230835,25.9691804303405,674.398332223579,0.439762993059751,4.212392041377,0
00c52cb4db1c7a5811a8f070a910c038_13_16.png,210.956024169922,29.0323299488985,842.876182261708,-1.82462201581132,6.38781054292767,149.543334960938,43.3396768689415,1878.32759110426,0.605660350460886,3.25227387721735,174.126270294189,32.8070710044916,1076.30390789375,0.381896929401969,3.12097940350897,0
00c52cb4db1c7a5811a8f070a910c038_13_17.png,209.533863067627,36.1491748299022,1306.76284088283,-1.56688315996323,4.92285946268945,154.552539825439,52.5576627114129,2762.30790968664,0.261083587325893,2.39508126846605,176.544654846191,40.4560034729718,1636.68821700511,0.107722019577283,2.46459069787577,0
00c52cb4db1c7a5811a8f070a910c038_16_14.png,213.252407073975,26.3477673119227,694.204842323222,-2.45033840694201,9.16889357657271,141.227802276611,30.4226177494184,925.535670727228,0.0927811998988492,5.3284445515432,168.41312789917,24.4827420752697,599.404659524183,-0.170719186159826,4.74199372240055,0
00c52cb4db1c7a5811a8f070a910c038_17_15.png,216.79061126709,20.9722337616925,439.834588955076,-2.60202357728864,11.5797952673534,143.163459777832,29.7014150624425,882.174056711489,0.656234898453371,5.23428598500866,169.223327636719,23.540670521504,554.163168602007,0.334905706338652,4.64357216680045,0
00c52cb4db1c7a5811a8f070a910c038_18_15.png,209.490703582764,28.9650883387566,838.976342471976,-1.83416008190789,6.34621395246551,145.854072570801,38.5569133614384,1486.63556796147,0.584455135777115,4.0390533212678,171.301654815674,29.7374887114685,884.318234864715,0.343338892098894,3.82457381387548,0
00c52cb4db1c7a5811a8f070a910c038_19_12.png,218.937931060791,19.5055785923282,380.46759622149,-2.54516432057276,13.1094552920464,157.819339752197,39.2276531151336,1538.80876892125,0.701868403831504,3.23589661378239,179.759742736816,29.6702999647121,880.326699995995,0.48261222293098,3.18493266004245,0
00c52cb4db1c7a5811a8f070a910c038_20_12.png,220.433979034424,19.3265391942443,373.515117226662,-2.51319689339991,12.9991050591406,155.707721710205,36.6878056384999,1345.99508256835,0.742803910405069,3.65445917478933,178.844703674316,28.0214210781742,785.200039240344,0.513769063861284,3.49275791187776,0
00c52cb4db1c7a5811a8f070a910c038_21_12.png,220.956630706787,20.7664943705897,431.247288443733,-2.85771297231908,14.2359845816211,152.343238830566,31.5724172515373,996.817531105173,0.209599038424675,4.21710691116306,176.890552520752,25.1132584284517,630.675748894202,-0.0487619175119464,4.03569914974313,0
00c52cb4db1c7a5811a8f070a910c038_21_13.png,221.332702636719,24.302909912183,590.631430199685,-2.24356536213625,9.5881332040721,171.144992828369,47.2848701710408,2235.85894709218,0.304204552196421,2.17565765907024,190.375347137451,35.0636113539902,1229.45684118367,0.184549310340395,2.28018033255537,0
00c52cb4db1c7a5811a8f070a910c038_22_11.png,219.849273681641,29.0798727726881,845.639000475729,-2.45719185193312,9.25012099927872,159.949016571045,45.1532034791822,2038.81178443244,0.466076323901216,3.17896926429893,182.488502502441,33.8873582488509,1148.35304908597,0.295732346933402,3.24726373286393,0
00c52cb4db1c7a5811a8f070a910c038_23_11.png,219.265190124512,30.4769445959622,928.84415190535,-2.38681137513923,8.83279353509504,164.251220703125,47.5847920142262,2264.31243103716,0.205895809896812,2.78981210487417,184.677215576172,35.8401406976841,1284.51568522979,0.019871877738624,2.9392632217931,0
00ca0c23961b5510be46c917be11c43e_11_8.png,210.856990814209,29.328080507382,860.136306247483,-1.51782044969362,5.41261547017349,164.323841094971,43.8206333509607,1920.24790727933,0.0457844955549013,2.65145190575956,185.032833099365,32.9671499282238,1086.83297438998,-0.191323862011397,2.86514991729059,0
00ca0c23961b5510be46c917be11c43e_11_9.png,213.625190734863,30.2492165270499,915.01510050035,-1.56920871716623,5.37675215358623,171.258354187012,48.1585904276533,2319.24983197846,-0.171530221646708,2.20532374161473,189.964950561523,35.8970744609611,1288.59995485578,-0.331292721468819,2.45851528700366,0
00ca0c23961b5510be46c917be11c43e_12_9.png,218.953468322754,27.4685314756915,754.520221431055,-1.9312635924051,7.06272566906786,178.051303863525,46.9447060172819,2203.80542304902,-0.262441549015209,2.26493508791958,194.873889923096,34.7611041138255,1208.33435921222,-0.450981962535392,2.6177868461062,0
00ca0c23961b5510be46c917be11c43e_14_8.png,209.677940368652,32.6027663159445,1062.94037145208,-1.07825168485226,3.60682730278506,166.58650970459,48.0130791086167,2305.25576549028,-0.0500054841292673,2.25595012206469,187.543552398682,36.4419706179148,1328.01722251696,-0.240592890638339,2.3783813144138,0
00ca0c23961b5510be46c917be11c43e_14_9.png,213.852352142334,31.4436989466085,988.706203444948,-1.33439573992902,4.71821268428125,167.695281982422,41.9095269970248,1756.40845311435,-0.181796800012861,2.95624890418849,189.32893371582,32.6318848777235,1064.839910673,-0.382158741357692,3.12596931246916,0
00e6511435645e50673991768a713c66_44_39.png,218.699180603027,32.2696452853695,1041.33000684357,-1.81389775189694,6.67949906983415,176.747512817383,54.3279259341628,2951.52353630788,-0.161925675650508,2.08203550750904,194.51362991333,41.9496823884752,1759.77585249394,-0.335429267983047,2.34308373559906,0
00f6ea010b008e7b3635910a13b165a5_2_13.png,211.924980163574,35.1824932685959,1237.80783259479,-1.51045075119345,5.29974478644002,166.499027252197,45.7105333874719,2089.45286256718,-0.192428669799281,3.04906979227256,188.933151245117,35.6854703894707,1273.45279691779,-0.473246334675451,3.37766755870062,0
00f6ea010b008e7b3635910a13b165a5_3_12.png,212.92110824585,34.4195370299853,1184.70452935853,-1.59726310798595,5.47922144231756,165.735683441162,46.3617107826371,2149.40822669289,-0.0813470171307832,2.82482770996987,188.190448760986,35.5802917921149,1265.95716401204,-0.352243298978977,3.14077164041413,0
00f6ea010b008e7b3635910a13b165a5_5_12.png,209.936470031738,29.8714780304979,892.305199726518,-1.42326344573373,5.30889952172585,156.651611328125,36.8552327941262,1358.30818430923,-0.103433165856771,3.18288303419499,181.599411010742,28.8827210749455,834.211576693103,-0.348214254667023,3.40295872620182,0
00f6ea010b008e7b3635910a13b165a5_5_13.png,215.676242828369,30.4967654315839,930.052701789048,-1.67670924341664,6.43113086421352,174.134876251221,46.4607441732758,2158.60074913458,-0.111211525571446,2.56948927535668,193.791660308838,34.9917150745026,1224.42012385518,-0.34239548624047,2.94462282049612,0
00f6ea010b008e7b3635910a13b165a5_7_12.png,218.604026794434,28.7523835820416,826.699561648855,-1.59407589397236,5.88960443468098,174.979072570801,45.6214124342592,2081.31327249678,-0.0983903829702957,2.42160926652654,194.53804397583,34.5885768399915,1196.369647816,-0.29622982255798,2.66440600985918,0
